01:10:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:11:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:11:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:11:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:12:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:12:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:12:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:13:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:13:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:03:48;INFO;FRAM;[INIT] slots=0 next=0x40 range=0x40..0x1FFF
01:03:54;INFO;TICK;Device mqttapi_inverters exists, but not initiated (not active or disabled by settings)
01:03:54;INFO;TICK;Device msbapi_telemetry exists, but not initiated (not active or disabled by settings)
01:03:54;INFO;TICK;Device mqttapi_payload exists, but not initiated (not active or disabled by settings)
01:03:54;INFO;TICK;Device fwupdate_msbos exists, but not initiated (not active or disabled by settings)
01:03:54;INFO;TICK;Device msbapi_attributes exists, but not initiated (not active or disabled by settings)
01:03:54;INFO;TICK;Device mqttapi_batteries exists, but not initiated (not active or disabled by settings)
01:03:54;INFO;TICK;Device mqttapi_autodiscovery exists, but not initiated (not active or disabled by settings)
01:03:54;INFO;TICK;Device msbapi_rpc exists, but not initiated (not active or disabled by settings)
01:03:55;INFO;TICK;gcollector device engine initialized.
01:04:44;INFO;TICK;recorder device engine initialized.
01:06:54;INFO;TICK;screensaver device engine initialized.
01:13:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:14:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:14:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:14:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:15:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:15:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:15:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:16:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:16:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:16:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:17:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:17:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:17:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:18:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:18:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:18:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:19:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:19:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
